index_date,index_place,index_product,index_value,base_volume,base_amount,base_trades
2023-03-07,DAL,PRM,52558.0,2280,119833200,24
2023-03-07,DAL,REG,49483.0,3300,163295100,38
2023-03-07,DAL,TRD,63251.0,1040,65780650,13
2023-03-07,EVR,DTL,52055.0,5530,287863895,38
2023-03-07,EVR,DTM,51830.0,20280,1051117925,227
2023-03-07,EVR,DTZ,51765.0,7085,366758210,70
2023-03-07,EVR,MZT,8542.0,4745,40533220,50
2023-03-07,EVR,PRM,52119.0,7272,379011110,88
2023-03-07,EVR,REG,49071.0,12999,637868124,167
2023-03-07,EVR,SUG,9403.0,2138,20103282,60
2023-03-07,EVR,TRD,66877.0,0,0,0
2023-03-07,SIB,DTL,54139.0,4625,250393475,36
2023-03-07,SIB,DTM,52461.0,8710,456937845,91
2023-03-07,SIB,DTZ,65584.0,3965,260038935,47
2023-03-07,SIB,MZT,13482.0,2405,32424080,26
2023-03-07,SIB,PRM,49729.0,3060,152169660,31
2023-03-07,SIB,REG,48527.0,6600,320277600,76
2023-03-07,SIB,SUG,4057.0,6973,28292251,160
2023-03-07,SIB,TRD,63253.0,1225,77484650,16
2023-03-09,DAL,DTL,60052.0,0,0,0
2023-03-09,DAL,DTM,0.0,0,0,0
2023-03-09,DAL,DTZ,63553.0,2275,144582165,26
2023-03-09,DAL,MZT,19392.0,2210,42855410,24
2023-03-09,DAL,PRM,50674.0,1740,88172340,18
2023-03-09,DAL,REG,50618.0,3420,173113800,41
2023-03-09,DAL,TRD,63844.0,1040,66397565,13
2023-03-09,EVR,DTL,51446.0,5905,303786445,60
2023-03-09,EVR,DTM,50385.0,16705,841674860,206
2023-03-09,EVR,DTZ,51724.0,4160,215173010,38
2023-03-09,EVR,MZT,8738.0,3640,31805020,37
2023-03-09,EVR,PRM,52430.0,7091,371778983,90
2023-03-09,EVR,REG,49155.0,9737,478621500,122
2023-03-09,EVR,SUG,9072.0,1309,11875105,37
2023-03-09,EVR,TRD,66877.0,0,0,0
2023-03-09,SIB,DTL,53093.0,6410,340326220,63
2023-03-09,SIB,DTM,51946.0,6240,324145120,72
2023-03-09,SIB,DTZ,61195.0,2860,175018350,34
2023-03-09,SIB,MZT,15672.0,1885,29540875,21
2023-03-09,SIB,PRM,50963.0,3120,159003840,35
2023-03-09,SIB,REG,49178.0,8340,410148480,92
2023-03-09,SIB,SUG,3799.0,7039,26739366,163
2023-03-09,SIB,TRD,63883.0,1285,82089565,17
