index_date,index_place,index_product,index_value,base_volume,base_amount,base_trades
2023-04-24,DAL,DTM,0.0,0,0,0
2023-04-24,DAL,DTZ,0.0,0,0,0
2023-04-24,EVR,DTL,50095.0,32085,1607306900,302
2023-04-24,EVR,DTM,0.0,0,0,0
2023-04-24,EVR,DTZ,0.0,0,0,0
2023-04-24,SIB,DTL,52952.0,18655,987827545,168
2023-04-24,SIB,DTM,0.0,0,0,0
2023-04-24,SIB,DTZ,0.0,0,0,0
2023-04-25,DAL,DTL,55819.0,7540,420872595,76
2023-04-25,DAL,DTM,0.0,0,0,0
2023-04-25,DAL,DTZ,0.0,0,0,0
2023-04-25,EVR,DTL,50175.0,30410,1525808230,315
2023-04-25,EVR,DTM,0.0,0,0,0
2023-04-25,EVR,DTZ,0.0,0,0,0
2023-04-25,SIB,DTL,52393.0,18275,957474730,180
2023-04-25,SIB,DTM,0.0,0,0,0
2023-04-25,SIB,DTZ,0.0,0,0,0
2023-04-26,DAL,DTL,58121.0,10010,581793745,101
2023-04-26,DAL,DTM,0.0,0,0,0
2023-04-26,DAL,DTZ,0.0,0,0,0
2023-04-26,EVR,DTL,50316.0,32680,1644326550,313
2023-04-26,EVR,DTM,0.0,0,0,0
2023-04-26,EVR,DTZ,0.0,0,0,0
2023-04-26,SIB,DTL,52341.0,20570,1076658330,186
2023-04-26,SIB,DTM,0.0,0,0,0
2023-04-26,SIB,DTZ,0.0,0,0,0
2023-04-27,DAL,DTL,57857.0,9490,549063515,94
2023-04-27,DAL,DTM,0.0,0,0,0
2023-04-27,DAL,DTZ,0.0,0,0,0
2023-04-27,EVR,DTL,50575.0,33220,1680100615,326
2023-04-27,EVR,DTM,0.0,0,0,0
2023-04-27,EVR,DTZ,0.0,0,0,0
2023-04-27,SIB,DTL,52451.0,21330,1118788380,203
2023-04-27,SIB,DTM,0.0,0,0,0
2023-04-27,SIB,DTZ,0.0,0,0,0
2023-04-28,DAL,DTL,58160.0,9620,559499785,94
2023-04-28,DAL,DTM,0.0,0,0,0
2023-04-28,DAL,DTZ,0.0,0,0,0
2023-04-28,EVR,DTL,50525.0,34490,1742613320,303
2023-04-28,EVR,DTM,0.0,0,0,0
2023-04-28,EVR,DTZ,0.0,0,0,0
2023-04-28,SIB,DTL,52471.0,21595,1133109890,188
2023-04-28,SIB,DTM,0.0,0,0,0
2023-04-28,SIB,DTZ,0.0,0,0,0
2023-05-02,DAL,DTL,57552.0,10725,617243640,107
2023-05-02,DAL,DTM,0.0,0,0,0
2023-05-02,DAL,DTZ,0.0,0,0,0
2023-05-02,EVR,DTL,50444.0,27930,1408905665,260
2023-05-02,EVR,DTM,0.0,0,0,0
2023-05-02,EVR,DTZ,0.0,0,0,0
2023-05-02,SIB,DTL,52671.0,20000,1053415460,175
2023-05-02,SIB,DTM,0.0,0,0,0
2023-05-02,SIB,DTZ,0.0,0,0,0
2023-05-03,DAL,DTL,56964.0,10595,603535075,97
2023-05-03,DAL,DTM,0.0,0,0,0
2023-05-03,DAL,DTZ,0.0,0,0,0
2023-05-03,EVR,DTL,50382.0,25850,1302374065,270
2023-05-03,EVR,DTM,0.0,0,0,0
2023-05-03,EVR,DTZ,0.0,0,0,0
2023-05-03,SIB,DTL,52775.0,17200,907726650,164
2023-05-03,SIB,DTM,0.0,0,0,0
2023-05-03,SIB,DTZ,0.0,0,0,0
2023-05-04,DAL,DTL,58213.0,6890,401090950,61
2023-05-04,DAL,DTM,0.0,0,0,0
2023-05-04,DAL,DTZ,0.0,0,0,0
2023-05-04,EVR,DTL,50428.0,30035,1514591045,301
2023-05-04,EVR,DTM,0.0,0,0,0
2023-05-04,EVR,DTZ,0.0,0,0,0
2023-05-04,SIB,DTL,51794.0,16035,830520705,131
2023-05-04,SIB,DTM,0.0,0,0,0
2023-05-04,SIB,DTZ,0.0,0,0,0
2023-05-05,DAL,DTL,58860.0,7280,428501060,63
2023-05-05,DAL,DTM,0.0,0,0,0
2023-05-05,DAL,DTZ,0.0,0,0,0
2023-05-05,EVR,DTL,50693.0,29055,1472876635,308
2023-05-05,EVR,DTM,0.0,0,0,0
2023-05-05,EVR,DTZ,0.0,0,0,0
2023-05-05,SIB,DTL,52279.0,17440,911753720,163
2023-05-05,SIB,DTM,0.0,0,0,0
2023-05-05,SIB,DTZ,0.0,0,0,0
2023-05-10,DAL,DTL,59173.0,7150,423084740,70
2023-05-10,DAL,DTM,0.0,0,0,0
2023-05-10,DAL,DTZ,0.0,0,0,0
2023-05-10,EVR,DTL,50667.0,25880,1311272365,272
2023-05-10,EVR,DTM,0.0,0,0,0
2023-05-10,EVR,DTZ,0.0,0,0,0
2023-05-10,SIB,DTL,52331.0,16690,873398335,159
2023-05-10,SIB,DTM,0.0,0,0,0
2023-05-10,SIB,DTZ,0.0,0,0,0
2023-05-11,DAL,DTL,58179.0,7215,419761225,75
2023-05-11,DAL,DTM,0.0,0,0,0
2023-05-11,DAL,DTZ,0.0,0,0,0
2023-05-11,EVR,DTL,50643.0,27240,1379528010,283
2023-05-11,EVR,DTM,0.0,0,0,0
2023-05-11,EVR,DTZ,0.0,0,0,0
2023-05-11,SIB,DTL,52067.0,15770,821091615,166
2023-05-11,SIB,DTM,0.0,0,0,0
2023-05-11,SIB,DTZ,0.0,0,0,0
2023-05-12,DAL,DTL,58116.0,6955,404196650,57
2023-05-12,DAL,DTM,0.0,0,0,0
2023-05-12,DAL,DTZ,0.0,0,0,0
2023-05-12,EVR,DTL,50360.0,27895,1404778300,287
2023-05-12,EVR,DTM,0.0,0,0,0
2023-05-12,EVR,DTZ,0.0,0,0,0
2023-05-12,SIB,DTL,51687.0,15390,795460710,155
2023-05-12,SIB,DTM,0.0,0,0,0
2023-05-12,SIB,DTZ,0.0,0,0,0
2023-05-15,DAL,DTL,58868.0,6890,405599480,59
2023-05-15,DAL,DTM,0.0,0,0,0
2023-05-15,DAL,DTZ,0.0,0,0,0
2023-05-15,EVR,DTL,50305.0,26805,1348425420,267
2023-05-15,EVR,DTM,0.0,0,0,0
2023-05-15,EVR,DTZ,0.0,0,0,0
2023-05-15,SIB,DTL,52025.0,16435,855031030,146
2023-05-15,SIB,DTM,0.0,0,0,0
2023-05-15,SIB,DTZ,0.0,0,0,0
2023-05-16,DAL,DTL,59319.0,7020,416416780,56
2023-05-16,DAL,DTM,0.0,0,0,0
2023-05-16,DAL,DTZ,0.0,0,0,0
2023-05-16,EVR,DTL,50533.0,30455,1538987095,284
2023-05-16,EVR,DTM,0.0,0,0,0
2023-05-16,EVR,DTZ,0.0,0,0,0
2023-05-16,SIB,DTL,52168.0,17675,922068025,150
2023-05-16,SIB,DTM,0.0,0,0,0
2023-05-16,SIB,DTZ,0.0,0,0,0
2023-05-17,DAL,DTL,58742.0,7150,420007900,60
2023-05-17,DAL,DTM,0.0,0,0,0
2023-05-17,DAL,DTZ,0.0,0,0,0
2023-05-17,EVR,DTL,50838.0,31745,1613850825,295
2023-05-17,EVR,DTM,0.0,0,0,0
2023-05-17,EVR,DTZ,0.0,0,0,0
2023-05-17,SIB,DTL,52277.0,18440,963983070,156
2023-05-17,SIB,DTM,0.0,0,0,0
2023-05-17,SIB,DTZ,0.0,0,0,0
2023-05-18,DAL,DTL,57930.0,7540,436792850,72
2023-05-18,DAL,DTM,0.0,0,0,0
2023-05-18,DAL,DTZ,0.0,0,0,0
2023-05-18,EVR,DTL,51195.0,30925,1583206075,273
2023-05-18,EVR,DTM,0.0,0,0,0
2023-05-18,EVR,DTZ,0.0,0,0,0
2023-05-18,SIB,DTL,52362.0,18330,959801825,173
2023-05-18,SIB,DTM,0.0,0,0,0
2023-05-18,SIB,DTZ,0.0,0,0,0
2023-05-19,DAL,DTL,57474.0,7670,440827985,74
2023-05-19,DAL,DTM,0.0,0,0,0
2023-05-19,DAL,DTZ,0.0,0,0,0
2023-05-19,EVR,DTL,51459.0,33055,1700988730,276
2023-05-19,EVR,DTM,0.0,0,0,0
2023-05-19,EVR,DTZ,0.0,0,0,0
2023-05-19,SIB,DTL,52079.0,22260,1159278610,183
2023-05-19,SIB,DTM,0.0,0,0,0
2023-05-19,SIB,DTZ,0.0,0,0,0
